observed_on,time_zone,url,image_url,sound_url,positional_accuracy,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,special_type_of_feeding,captive_cultivated,predator_id,predator_scientific_name,predator_common_name,predator_iconic_taxon_name,predator_taxon_species_name,predator_taxon_kingdom_name,predator_taxon_phylum_name,predator_taxon_subphylum_name,predator_taxon_superclass_name,predator_taxon_class_name,predator_taxon_subclass_name,predator_taxon_superorder_name,predator_taxon_order_name,predator_taxon_suborder_name,predator_taxon_superfamily_name,predator_taxon_family_name,predator_taxon_subfamily_name,predator_taxon_supertribe_name,predator_taxon_tribe_name,predator_taxon_subtribe_name,predator_taxon_genus_name,predator_taxon_genushybrid_name,predator_taxon_species_name,predator_taxon_hybrid_name,predator_taxon_subspecies_name,predator_taxon_variety_name,predator_taxon_form_name,predator_description,predator_agreements,prey_id,prey_scientific_name,prey_common_name,prey_iconic_taxon_name,prey_taxon_species_name,prey_taxon_kingdom_name,prey_taxon_phylum_name,prey_taxon_subphylum_name,prey_taxon_superclass_name,prey_taxon_class_name,prey_taxon_subclass_name,prey_taxon_superorder_name,prey_taxon_order_name,prey_taxon_suborder_name,prey_taxon_superfamily_name,prey_taxon_family_name,prey_taxon_subfamily_name,prey_taxon_supertribe_name,prey_taxon_tribe_name,prey_taxon_subtribe_name,prey_taxon_genus_name,prey_taxon_genushybrid_name,prey_taxon_species_name,prey_taxon_hybrid_name,prey_taxon_subspecies_name,prey_taxon_variety_name,prey_taxon_form_name,prey_description,prey_agreements
2023-06-16,Pacific Time (US & Canada),https://www.inaturalist.org/observations/182287358,https://inaturalist-open-data.s3.amazonaws.com/photos/317802932/medium.jpg,,11.0,"California, US",33.7697561392,-117.9180932169,,Orange,California,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182287358.0,Passer domesticus,House Sparrow,Aves,Passer domesticus,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Passeridae,,,,,Passer,,Passer domesticus,,,,,Our cat killed this bird. :(,3.0
2023-09-08,Eastern Time (US & Canada),https://www.inaturalist.org/observations/182369720,https://inaturalist-open-data.s3.amazonaws.com/photos/317957920/medium.jpeg,,10.0,"Montreal, QC H4G 2A8, Canada",45.4609635844,-73.5624572262,,Communauté-Urbaine-de-Montréal,Québec,Canada,"No, none of these",False,182369720.0,Popillia japonica,Japanese Beetle,Insecta,Popillia japonica,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Rutelinae,,Anomalini,Popilliina,Popillia,,Popillia japonica,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,America/Costa_Rica,https://www.inaturalist.org/observations/182370161,https://inaturalist-open-data.s3.amazonaws.com/photos/317958825/medium.jpeg,,1519.0,"Guanacaste, CR",10.6819011534,-85.6156687368,,Liberia,Guanacaste,Costa Rica,"No, none of these",False,182370161.0,Crocodylus acutus,American Crocodile,Reptilia,Crocodylus acutus,Animalia,Chordata,Vertebrata,,Reptilia,,,Crocodylia,,,Crocodylidae,,,,,Crocodylus,,Crocodylus acutus,,,,,Depredando Lepidochelys olivacea,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,Eastern Time (US & Canada),https://www.inaturalist.org/observations/182512576,https://inaturalist-open-data.s3.amazonaws.com/photos/318229046/medium.jpg,,978.0,"Regional Municipality of Waterloo, CA-ON, CA",43.4484483351,-80.4600848148,,Regional Municipality of Waterloo,Ontario,Canada,Pollination,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182512576.0,Vespula maculifrons,Eastern Yellowjacket,Insecta,Vespula maculifrons,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespula,,Vespula maculifrons,,,,,,1.0
2023-09-09,Pacific Time (US & Canada),https://www.inaturalist.org/observations/182588291,https://inaturalist-open-data.s3.amazonaws.com/photos/318383576/medium.jpg,,4.0,"Tahoe National Forest, Truckee, CA, US",39.3757383333,-120.1691583333,,Nevada,California,United States,"No, none of these",False,182588291.0,Pandion haliaetus,Osprey,Aves,Pandion haliaetus,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Pandionidae,,,,,Pandion,,Pandion haliaetus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,Central Time (US & Canada),https://www.inaturalist.org/observations/182667805,https://inaturalist-open-data.s3.amazonaws.com/photos/318527749/medium.jpeg,,33.0,"Oktibbeha County, MS, USA",33.4248581151,-88.7595974915,,Oktibbeha,Mississippi,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182667805.0,Asimina triloba,common pawpaw,Plantae,Asimina triloba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Magnoliales,,,Annonaceae,,,,,Asimina,,Asimina triloba,,,,,,2.0
2023-09-10,Eastern Time (US & Canada),https://www.inaturalist.org/observations/182697142,https://inaturalist-open-data.s3.amazonaws.com/photos/318589792/medium.jpg,,6.0,"Boul Lasalle, Montréal, QC, CA",45.4583010078,-73.5610569455,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,182697142.0,Bombus impatiens,Common Eastern Bumble Bee,Insecta,Bombus impatiens,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus impatiens,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05,Eastern Time (US & Canada),https://www.inaturalist.org/observations/182708991,https://static.inaturalist.org/photos/318616737/medium.jpeg,,71.0,"Saranac Lake, NY 12983, USA",44.3596411108,-74.3962195516,,Franklin,New York,United States,"No, none of these",False,182708991.0,Thamnophis sirtalis,Common Garter Snake,Reptilia,Thamnophis sirtalis,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Natricinae,,,,Thamnophis,,Thamnophis sirtalis,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,Pacific Time (US & Canada),https://www.inaturalist.org/observations/182887083,https://inaturalist-open-data.s3.amazonaws.com/photos/318953511/medium.jpeg,,1.0,"Central Business District, Seattle, WA, USA",47.6056446891,-122.3409406749,,King,Washington,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182887083.0,Evasterias troschelii,Mottled Star,Animalia,Evasterias troschelii,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Evasterias,,Evasterias troschelii,,,,,Being eaten by a juvenile Glaucous Winged Gull,1.0
2023-09-11,Central Time (US & Canada),https://www.inaturalist.org/observations/182894754,https://inaturalist-open-data.s3.amazonaws.com/photos/318979439/medium.jpeg,,,"Louisiana, US",30.3652892973,-90.0989264185,,St. Tammany,Louisiana,United States,"No, none of these",False,182894754.0,Repipta taurus,Red Bull Assassin Bug,Insecta,Repipta taurus,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Repipta,,Repipta taurus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,Kyiv,https://www.inaturalist.org/observations/182961224,https://inaturalist-open-data.s3.amazonaws.com/photos/319109962/medium.jpeg,,435.0,,,,,,,,"No, none of these",False,182961224.0,Angelica sylvestris,Wild Angelica,Plantae,Angelica sylvestris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Angelica,,Angelica sylvestris,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,Kyiv,https://www.inaturalist.org/observations/182961224,https://inaturalist-open-data.s3.amazonaws.com/photos/319109962/medium.jpeg,,435.0,,,,,,,,"No, none of these",False,182961224.0,Angelica sylvestris,Wild Angelica,Plantae,Angelica sylvestris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Angelica,,Angelica sylvestris,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,Kyiv,https://www.inaturalist.org/observations/182961224,https://inaturalist-open-data.s3.amazonaws.com/photos/319109962/medium.jpeg,,435.0,,,,,,,,"No, none of these",False,182961224.0,Angelica sylvestris,Wild Angelica,Plantae,Angelica sylvestris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Angelica,,Angelica sylvestris,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,Pacific Time (US & Canada),https://www.inaturalist.org/observations/183015348,https://inaturalist-open-data.s3.amazonaws.com/photos/319214931/medium.jpg,,5.0,"Pelton Ave, Santa Cruz, CA, US",36.9542083333,-122.0294945,City of Santa Cruz,Santa Cruz,California,United States,Pollination,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183015348.0,Cirsium vulgare,Bull Thistle,Plantae,Cirsium vulgare,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Cirsium,,Cirsium vulgare,,,,,,1.0
2023-09-14,Eastern Time (US & Canada),https://www.inaturalist.org/observations/183297484,https://inaturalist-open-data.s3.amazonaws.com/photos/319760927/medium.jpg,,35.0,United States,44.1689176395,-70.8758846975,,Oxford,Maine,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183297484.0,Sericomyia chrysotoxoides,Oblique-banded Pond Fly,Insecta,Sericomyia chrysotoxoides,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Eristalinae,,Milesiini,Sericomyiina,Sericomyia,,Sericomyia chrysotoxoides,,,,,,2.0
2023-09-15,Central Time (US & Canada),https://www.inaturalist.org/observations/183353359,https://inaturalist-open-data.s3.amazonaws.com/photos/319869515/medium.jpeg,,52.0,"Louisiana, US",30.3112693023,-90.0777369078,,St. Tammany,Louisiana,United States,"No, none of these",False,183353359.0,Myiarchus crinitus,Great Crested Flycatcher,Aves,Myiarchus crinitus,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Myiarchus,,Myiarchus crinitus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,Tbilisi,https://www.inaturalist.org/observations/183373969,https://inaturalist-open-data.s3.amazonaws.com/photos/319908644/medium.jpeg,,,"Kazbegi Municipality, Georgia",42.6650238036,44.60332489,,Kazbegi,Mtskheta-Mtianeti,Georgia,Pollination,False,183373969.0,Bombus,,Insecta,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,Tbilisi,https://www.inaturalist.org/observations/183374935,https://inaturalist-open-data.s3.amazonaws.com/photos/319910433/medium.jpeg,,,"Kazbegi Municipality, Georgia",42.66632843,44.6117591856,,Kazbegi,Mtskheta-Mtianeti,Georgia,Pollination,False,183374935.0,Cryptocephalus violaceus,,Insecta,Cryptocephalus violaceus,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Cryptocephalinae,,Cryptocephalini,Cryptocephalina,Cryptocephalus,,Cryptocephalus violaceus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,Indiana (East),https://www.inaturalist.org/observations/183423925,https://static.inaturalist.org/photos/320005121/medium.jpeg,,1279.0,"Modoc, IN 47358, USA",40.0499064723,-85.1508742198,,Randolph,Indiana,United States,"No, none of these",False,183423925.0,Phidippus audax,Bold Jumping Spider,Arachnida,Phidippus audax,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Dendryphantini,Dendryphantina,Phidippus,,Phidippus audax,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Eastern Time (US & Canada),https://www.inaturalist.org/observations/183576727,https://inaturalist-open-data.s3.amazonaws.com/photos/320291858/medium.jpeg,,,"Sainte-Catherine, QC J5C, Canada",45.4097611111,-73.5789694444,,Communauté-Urbaine-de-Montréal,Québec,Canada,"No, none of these",False,183576727.0,Popillia japonica,Japanese Beetle,Insecta,Popillia japonica,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Scarabaeidae,Rutelinae,,Anomalini,Popilliina,Popillia,,Popillia japonica,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Eastern Time (US & Canada),https://www.inaturalist.org/observations/183577628,https://inaturalist-open-data.s3.amazonaws.com/photos/320293315/medium.jpeg,,48.0,"Sainte-Catherine, QC J5C, Canada",45.4101259172,-73.5816980526,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,183577628.0,Bombus impatiens,Common Eastern Bumble Bee,Insecta,Bombus impatiens,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus impatiens,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Eastern Time (US & Canada),https://www.inaturalist.org/observations/183578296,https://inaturalist-open-data.s3.amazonaws.com/photos/320294778/medium.jpeg,,,"Sainte-Catherine, QC, Canada",45.4101194444,-73.5796694444,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,183578296.0,Dolichovespula maculata,Bald-faced Hornet,Insecta,Dolichovespula maculata,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Dolichovespula,,Dolichovespula maculata,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Eastern Time (US & Canada),https://www.inaturalist.org/observations/183650740,https://inaturalist-open-data.s3.amazonaws.com/photos/320440019/medium.jpeg,,,"Sainte-Catherine, QC J5C, Canada",45.4107527778,-73.5877583333,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,183650740.0,Apis mellifera,Western Honey Bee,Insecta,Apis mellifera,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Tbilisi,https://www.inaturalist.org/observations/183700215,https://inaturalist-open-data.s3.amazonaws.com/photos/320532463/medium.jpeg,,,"Gardabani Municipality, Georgia",41.6310501097,44.9267807006,,Tbilisi,Tbilisi,Georgia,Scavenging,False,183700215.0,Pyrrhocoris apterus,European Firebug,Insecta,Pyrrhocoris apterus,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pyrrhocoroidea,Pyrrhocoridae,,,,,Pyrrhocoris,,Pyrrhocoris apterus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,Kyiv,https://www.inaturalist.org/observations/183996203,https://inaturalist-open-data.s3.amazonaws.com/photos/321105055/medium.jpeg,,1367.0,"Цирк, Київ, Украина, 02000",50.4476894702,30.4935126007,Kyiv city,Shevchenkivs'kyi,Kiev City,Ukraine,"No, none of these",False,183996203.0,Helicoverpa armigera,Cotton Bollworm Moth,Insecta,Helicoverpa armigera,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Heliothinae,,,,Helicoverpa,,Helicoverpa armigera,,,,,Photos from my friend.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,Central Time (US & Canada),https://www.inaturalist.org/observations/184153968,https://inaturalist-open-data.s3.amazonaws.com/photos/321404991/medium.jpeg,,18.0,"Mandeville, LA, USA",30.3928451296,-90.1146790571,,St. Tammany,Louisiana,United States,"No, none of these",False,184153968.0,Vireo griseus,White-eyed Vireo,Aves,Vireo griseus,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Vireonidae,,,,,Vireo,,Vireo griseus,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184161849,https://static.inaturalist.org/photos/321420923/medium.jpg,,34.0,"Loyalsock Creek, Dushore, PA, US",41.4676935405,-76.5794350338,,Sullivan,Pennsylvania,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184161849.0,Lithobates catesbeianus,American Bullfrog,Amphibia,Lithobates catesbeianus,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,,,1.0
2022-05-11,Brasilia,https://www.inaturalist.org/observations/184201136,https://static.inaturalist.org/photos/321498335/medium.jpeg,,2059.0,"Minas Gerais, BR",-18.2934750386,-42.7286166636,,São Pedro do Suaçuí,Minas Gerais,Brazil,"No, none of these",False,184201136.0,Trichonephila clavipes,Golden Silk Spider,Arachnida,Trichonephila clavipes,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Nephilidae,,,,,Trichonephila,,Trichonephila clavipes,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,London,https://www.inaturalist.org/observations/184231389,https://inaturalist-open-data.s3.amazonaws.com/photos/321558857/medium.jpg,,8.0,"Gibralter Point NNR, Skegness, Lincolnshire, UK",53.1051752468,0.3253836705,,Lincolnshire,England,United Kingdom,"No, none of these",False,184231389.0,Platalea leucorodia,Eurasian Spoonbill,Aves,Platalea leucorodia,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,Threskiornithidae,,,,,Platalea,,Platalea leucorodia,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14,Pacific Time (US & Canada),https://www.inaturalist.org/observations/184293341,https://inaturalist-open-data.s3.amazonaws.com/photos/321667745/medium.jpeg,,,"Santa Cruz County, CA, USA",36.8348466667,-122.03155,,Santa Cruz,California,United States,"No, none of these",False,184293341.0,Megaptera novaeangliae,Humpback Whale,Mammalia,Megaptera novaeangliae,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,,Balaenopteridae,,,,,Megaptera,,Megaptera novaeangliae,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,America/Nipigon,https://www.inaturalist.org/observations/184305332,https://inaturalist-open-data.s3.amazonaws.com/photos/321694485/medium.jpg,,6566.0,"Norfolk County Road 19 W, Norfolk County, ON, CA",42.9673982782,-80.4162360959,,Haldimand-Norfolk,Ontario,Canada,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184305332.0,Apis mellifera,Western Honey Bee,Insecta,Apis mellifera,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,,1.0
2023-09-20,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184328391,https://inaturalist-open-data.s3.amazonaws.com/photos/321737982/medium.jpg,,4.0,"Ohio, US",41.3011264842,-81.6244820176,,Cuyahoga,Ohio,United States,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184328391.0,Psorophora ferox,White-footed Woods Mosquito,Insecta,Psorophora ferox,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicoidea,Culicidae,Culicinae,,Aedini,,Psorophora,,Psorophora ferox,,,,,"preyed on by http://www.inaturalist.org/observations/184328081 
on goldenrod (http://www.inaturalist.org/observations/184053233)",2.0
2023-09-19,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184331554,https://inaturalist-open-data.s3.amazonaws.com/photos/321744457/medium.jpg,,4.0,"Ohio, US",41.2641481614,-81.6453498756,,Cuyahoga,Ohio,United States,"No, none of these",False,184331554.0,Mecaphesa asperata,Northern Crab Spider,Arachnida,Mecaphesa asperata,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Misumenini,,Mecaphesa,,Mecaphesa asperata,,,,,"preying on http://www.inaturalist.org/observations/184331724
on goldenrod ",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184530322,https://inaturalist-open-data.s3.amazonaws.com/photos/322123743/medium.jpeg,,,"Montreal, QC H4G 3M9, Canada",45.4593111111,-73.5619222222,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,184530322.0,Bombus impatiens,Common Eastern Bumble Bee,Insecta,Bombus impatiens,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus impatiens,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184597848,https://inaturalist-open-data.s3.amazonaws.com/photos/322251563/medium.jpeg,,20.0,"Montreal, QC H4G 3M9, Canada",45.4584870493,-73.5607087612,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,184597848.0,Bombus impatiens,Common Eastern Bumble Bee,Insecta,Bombus impatiens,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus impatiens,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Eastern Time (US & Canada),https://www.inaturalist.org/observations/184598024,https://inaturalist-open-data.s3.amazonaws.com/photos/322251938/medium.jpeg,,15.0,"Montreal, QC H4G 3M9, Canada",45.4585244416,-73.5606916621,,Communauté-Urbaine-de-Montréal,Québec,Canada,Pollination,False,184598024.0,Polistes dominula,European Paper Wasp,Insecta,Polistes dominula,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes dominula,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,Beijing,https://www.inaturalist.org/observations/184662757,https://inaturalist-open-data.s3.amazonaws.com/photos/322378878/medium.jpg,,194.0,中国湖北省宜昌市夷陵区206县道3W6H+CRP 邮政编码: 443132,31.0610983,110.9295859,,Yichang,Hubei,China,"No, none of these",False,184662757.0,Bufo gargarizans,Asiatic Toad,Amphibia,Bufo gargarizans,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Bufo,,Bufo gargarizans,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,Harare,https://www.inaturalist.org/observations/184678260,https://inaturalist-open-data.s3.amazonaws.com/photos/322410387/medium.jpg,,4.0,"Mukuvisi Woodlands, Harare, Zimbabwe",-17.844827508,31.0835258451,,Harare,Harare,Zimbabwe,"No, none of these",False,184678260.0,Lamprotornis chloropterus elisabeth,Miombo Blue-eared Starling,Aves,Lamprotornis chloropterus,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Lamprotornis,,Lamprotornis chloropterus,,Lamprotornis chloropterus elisabeth,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Mountain Time (US & Canada),https://www.inaturalist.org/observations/184727427,https://inaturalist-open-data.s3.amazonaws.com/photos/322474491/medium.jpeg,,128.0,"Jefferson County, CO, USA",39.7217786771,-105.2507750873,,Jefferson,Colorado,United States,"No, none of these",False,184727427.0,Spinus psaltria,Lesser Goldfinch,Aves,Spinus psaltria,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Fringillidae,,,,,Spinus,,Spinus psaltria,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,Mountain Time (US & Canada),https://www.inaturalist.org/observations/184727464,https://inaturalist-open-data.s3.amazonaws.com/photos/322489285/medium.jpeg,,64.0,"Golden, CO, USA",39.7132700837,-105.2157564022,,Jefferson,Colorado,United States,Pollination,False,184727464.0,Lycomorpha pholus,Black-and-yellow Lichen Moth,Insecta,Lycomorpha pholus,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Arctiinae,,Lithosiini,Cisthenina,Lycomorpha,,Lycomorpha pholus,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,Pretoria,https://www.inaturalist.org/observations/184859248,https://inaturalist-open-data.s3.amazonaws.com/photos/322740342/medium.jpeg,,15.0,"Lower Sabie, Ehlanzeni District Municipality, South Africa",-25.1216788198,31.9247825811,,Pelgrimsrus,Mpumalanga,South Africa,"No, none of these",False,184859248.0,Crocodylus niloticus cowiei,Southern African Crocodile,Reptilia,Crocodylus niloticus,Animalia,Chordata,Vertebrata,,Reptilia,,,Crocodylia,,,Crocodylidae,,,,,Crocodylus,,Crocodylus niloticus,,Crocodylus niloticus cowiei,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,Mountain Time (US & Canada),https://www.inaturalist.org/observations/184860287,https://inaturalist-open-data.s3.amazonaws.com/photos/322743402/medium.jpg,,4.0,"Riverdale Regional Park, Brighton, CO, US",39.9351383333,-104.8662866667,,Adams,Colorado,United States,"No, none of these",False,184860287.0,Hyles lineata,White-lined Sphinx,Insecta,Hyles lineata,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Bombycoidea,Sphingidae,Macroglossinae,,Macroglossini,Choerocampina,Hyles,,Hyles lineata,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,Taipei,https://www.inaturalist.org/observations/184964528,https://inaturalist-open-data.s3.amazonaws.com/photos/322949902/medium.jpg,,22164.0,臺北市,25.0329636,121.5654268,,Taipei,Taipei,Taiwan,"No, none of these",False,184964528.0,Protobothrops mucrosquamatus,Brown spotted pitviper,Reptilia,Protobothrops mucrosquamatus,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Protobothrops,,Protobothrops mucrosquamatus,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,Rome,https://www.inaturalist.org/observations/185112185,https://inaturalist-open-data.s3.amazonaws.com/photos/323241019/medium.jpeg,,4.0,"Peseggia VE, Italia",45.5606191378,12.1852805838,,Venezia,Veneto,Italy,"No, none of these",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185112185.0,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,Halyomorpha halys,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Cappaeini,,Halyomorpha,,Halyomorpha halys,,,,,,1.0
